Rk,School,G,TeamW,TeamL,W-L%,SRS,SOS,ConfW,ConfL,HomeW,HomeL,AwayW,AwayL,Tm.,Opp.,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1,Air Force NCAA,29,22,7,0.759,9.12,0.08,12,2,13,0,8,5,1737,1475,,,0.373,0.532,0.607,43.4,66,,5.7,0.582,18.2,,0.265,1160,585,1216,0.481,245,647,0.379,322,453,0.711,174,623,386,225,68,318,481
2,Akron,28,13,15,0.464,-0.39,0,7,11,9,4,4,11,2009,2020,,,0.461,0.32,0.552,48.6,60.8,,4.3,0.524,18.4,,0.298,,696,1492,0.466,173,477,0.363,444,688,0.645,314,940,423,207,71,410,544
3,Alabama A&M,30,13,17,0.433,-15.88,-12.29,9,9,8,4,3,12,2113,2220,,,0.4,0.333,0.504,48.8,52.4,,4.5,0.462,18.8,,0.275,,721,1762,0.409,186,586,0.317,485,705,0.688,387,1112,378,220,78,487,650
4,Alabama-Birmingham NCAA,32,22,10,0.688,11.76,5.63,12,4,14,1,5,5,2414,2218,,,0.327,0.322,0.521,46.6,63.9,,6.5,0.493,15.7,,0.218,1285,882,2006,0.44,213,646,0.33,437,656,0.666,401,1119,564,371,115,431,681
5,Alabama State NCAA,31,16,15,0.516,-11.1,-10.78,11,7,7,4,5,9,1904,1913,,,0.454,0.339,0.514,51.9,49.3,,5.8,0.476,22.5,,0.297,,639,1523,0.42,173,517,0.335,453,691,0.656,360,1066,315,219,95,537,581
6,Alabama NCAA,33,20,13,0.606,14.29,10.2,8,8,11,4,4,6,2380,2245,,,0.408,0.342,0.553,50.4,48.6,,5.9,0.516,16.4,,0.289,,813,1802,0.451,233,616,0.378,521,735,0.709,366,1148,395,213,111,423,598
7,Albany (NY),28,5,23,0.179,-15.33,-7.47,3,15,3,10,2,12,1621,1841,,,0.263,0.305,0.483,47.2,52.5,,4,0.446,20.8,,0.194,1140,598,1493,0.401,135,455,0.297,290,393,0.738,286,916,314,188,63,441,474
8,Alcorn State,29,11,18,0.379,-20.17,-11.79,9,9,6,6,4,11,1855,2098,,,0.389,0.303,0.515,49.7,50.9,,3.7,0.478,23.7,,0.264,1160,646,1520,0.425,162,461,0.351,401,592,0.677,329,962,329,179,62,560,565
9,American,31,18,13,0.581,-4.59,-7.04,10,4,7,4,7,8,2092,2016,,,0.391,0.341,0.537,52.1,56.6,,4.4,0.505,18.5,,0.264,,726,1643,0.442,206,560,0.368,434,642,0.676,331,1067,411,240,72,441,564
10,Appalachian State,30,9,21,0.3,-5.83,-1.18,4,12,4,8,4,11,2091,2170,,,0.295,0.334,0.489,47.1,57,,8.2,0.463,18.8,,0.189,1205,766,1875,0.409,204,626,0.326,355,554,0.641,407,1047,437,324,138,494,609
11,Arizona State,27,10,17,0.37,2.83,5.35,4,14,7,8,2,9,2000,2068,,,0.497,0.319,0.54,49.9,65.9,,5.4,0.485,18.1,,0.365,1090,646,1498,0.431,161,478,0.337,547,744,0.735,327,961,426,150,86,408,567
12,Arizona NCAA,30,20,10,0.667,15.3,6.63,11,7,13,2,5,5,2614,2354,,,0.335,0.293,0.582,52.7,59.4,,6.9,0.543,16.6,,0.264,1200,942,1938,0.486,219,568,0.386,511,650,0.786,421,1177,560,206,135,448,483
13,Little Rock,29,17,12,0.586,-1,-3.97,9,5,12,2,3,8,2081,1895,,,0.47,0.292,0.541,53.5,49.9,,6,0.491,19.1,,0.339,1175,697,1574,0.443,153,459,0.333,534,739,0.723,376,1072,348,187,93,454,580
14,Arkansas-Pine Bluff,27,1,26,0.037,-30.69,-8.54,1,17,0,10,1,16,1410,2008,,,0.266,0.328,0.421,44.3,52.6,,4.1,0.39,23.6,,0.17,1080,511,1485,0.344,136,487,0.279,252,395,0.638,292,936,269,149,66,518,568
15,Arkansas State,28,17,11,0.607,-1.57,-4.42,7,7,10,4,6,5,2078,1957,,,0.406,0.348,0.551,50.6,44.6,,5.1,0.509,18.7,,0.296,1135,707,1581,0.447,196,550,0.356,468,642,0.729,359,1017,315,190,80,434,576
16,Arkansas,28,12,16,0.429,6.53,6.28,4,12,10,6,1,8,1928,1921,,,0.354,0.352,0.507,48.5,53.5,,7.1,0.471,16.9,,0.241,1130,678,1629,0.416,180,573,0.314,392,577,0.679,365,967,363,220,108,386,555
17,Army,27,6,21,0.222,-22.76,-7.72,3,11,4,11,2,8,1363,1708,,,0.363,0.374,0.462,43.6,59.3,,3.7,0.423,23.9,,0.238,,455,1257,0.362,154,470,0.328,299,456,0.656,186,782,270,170,52,463,493
18,Auburn,28,14,14,0.5,10.32,5.89,5,11,12,5,1,8,1960,1836,,,0.354,0.34,0.525,53.2,61,,8.8,0.496,19.3,,0.235,1125,700,1598,0.438,185,543,0.341,375,566,0.663,415,1043,427,244,134,447,473
19,Austin Peay,32,22,10,0.688,1.42,-1.38,16,0,13,0,8,8,2098,1935,,,0.378,0.332,0.532,51.4,54.8,,7.7,0.496,18.2,,0.262,1280,739,1673,0.442,182,556,0.327,438,632,0.693,318,1090,405,218,130,440,558
20,Ball State,29,14,15,0.483,1.03,1.78,10,8,10,5,4,9,2046,2032,,,0.406,0.267,0.518,48.8,51.9,,3.9,0.469,16.1,,0.296,1175,703,1657,0.424,149,443,0.336,491,672,0.731,344,1023,365,174,63,379,589
21,Baylor,29,8,21,0.276,-2.73,5.2,3,13,6,11,1,9,1847,2041,,,0.345,0.347,0.515,48.3,53.5,,4.6,0.481,19.9,,0.238,1175,656,1540,0.426,168,534,0.315,367,531,0.691,355,924,351,214,74,446,465
22,Belmont,30,21,9,0.7,1.7,-4.68,15,5,12,4,9,5,2171,1947,,,0.346,0.501,0.57,48.5,66.3,,4.3,0.546,18.7,,0.237,1225,745,1634,0.456,293,818,0.358,388,566,0.686,292,995,494,269,72,437,539
23,Bethune-Cookman,29,8,21,0.276,-18.49,-10.63,7,11,5,6,3,14,1711,1939,,,0.298,0.36,0.484,47.9,50.5,,4,0.448,20.7,,0.209,,606,1549,0.391,176,558,0.315,323,462,0.699,311,927,306,241,61,461,532
24,Binghamton,30,14,16,0.467,-9.09,-6.33,10,8,6,5,6,7,1802,1885,,,0.385,0.328,0.492,51.3,49.8,,9.9,0.459,21.7,,0.246,1205,630,1549,0.407,161,508,0.317,381,596,0.639,357,1057,314,202,157,509,564
25,Birmingham-Southern,27,20,7,0.741,-3.27,-9.79,12,4,12,1,7,5,1998,1760,,,0.402,0.4,0.594,54.4,62.6,,6,0.568,20.3,,0.28,,680,1412,0.482,243,565,0.43,395,568,0.695,,963,426,205,87,428,520
26,Boise State,33,23,10,0.697,8.85,4.14,12,6,13,4,10,5,2431,2227,,,0.36,0.336,0.545,50.5,54.1,,5.7,0.506,16.1,,0.266,1325,852,1904,0.447,221,639,0.346,506,686,0.738,380,1136,461,212,105,428,567
27,Boston College NCAA,34,24,10,0.706,11.99,7.17,10,6,13,3,5,5,2312,2148,,,0.447,0.218,0.53,52.2,66.3,,5.2,0.491,17.3,,0.304,1380,819,1799,0.455,128,393,0.326,546,804,0.679,425,1224,543,241,102,457,537
28,Boston University,29,23,6,0.793,1.12,-5.91,17,1,11,3,12,3,1930,1726,,,0.328,0.336,0.516,50.8,60.6,,7.2,0.483,15.8,,0.227,1170,693,1617,0.429,177,543,0.326,367,530,0.692,337,1007,420,228,105,351,537
29,Bowling Green State,31,14,17,0.452,-1.26,0.5,8,10,11,4,2,10,2194,2206,,,0.442,0.339,0.564,50.9,65.2,,7,0.511,20.7,,0.342,1250,721,1609,0.448,201,545,0.369,551,711,0.775,323,1061,470,167,120,509,739
30,Bradley,31,15,16,0.484,-0.08,1.92,7,11,11,4,3,10,2058,2126,,,0.445,0.355,0.515,49.2,56.8,,3.5,0.463,19.6,,0.323,,667,1649,0.404,192,585,0.328,532,734,0.725,333,1048,379,223,57,486,685
31,Brigham Young NCAA,30,21,9,0.7,12.7,6.31,10,4,13,0,5,7,2200,1966,,,0.44,0.31,0.579,54.4,58.2,,6.3,0.541,17.7,,0.319,1205,764,1571,0.486,171,487,0.351,501,692,0.724,316,1017,445,208,98,409,566
32,Brown,27,14,13,0.519,-5.4,-4.17,10,4,7,4,6,9,1956,1966,,,0.312,0.365,0.546,46.7,60.6,,5.4,0.517,18.7,,0.219,1090,703,1561,0.45,208,570,0.365,342,487,0.702,252,891,426,240,85,412,499
33,Bucknell,29,14,15,0.483,-4.21,-6.65,9,5,10,2,2,11,1883,1759,,,0.414,0.332,0.541,53.6,56,,4.8,0.509,21.8,,0.277,1165,670,1454,0.461,140,483,0.29,403,602,0.669,297,1002,375,244,71,484,561
34,Buffalo,29,17,12,0.586,2.36,-1.19,11,7,9,5,8,6,2175,2072,,,0.397,0.296,0.548,52.3,49.7,,5.4,0.518,18,,0.267,,771,1669,0.462,187,494,0.379,446,663,0.673,369,1038,383,232,83,436,633
35,Butler,30,16,14,0.533,1.8,-0.03,8,8,11,4,4,9,1872,1805,,,0.282,0.46,0.531,49.3,52.5,,4.3,0.495,14.9,,0.216,,646,1554,0.416,245,715,0.343,335,439,0.763,287,887,339,160,59,308,567
36,Cal Poly,27,11,16,0.407,-3.39,-0.2,6,12,8,5,3,10,1901,1977,,,0.347,0.326,0.532,47,53.5,,5.5,0.498,18.7,,0.243,1085,681,1534,0.444,166,500,0.332,373,533,0.7,280,909,364,207,88,410,519
37,Cal State Fullerton,28,11,17,0.393,-4.03,-0.81,7,11,8,6,3,10,1983,2050,,,0.359,0.327,0.517,54.2,58.2,,3.5,0.483,18.5,,0.245,,693,1637,0.423,196,535,0.366,401,588,0.682,411,1067,403,184,52,435,579
38,Cal State Northridge,30,14,16,0.467,-1.9,-0.46,7,11,7,6,4,9,2045,2063,,,0.393,0.32,0.537,48.4,52.9,,4.7,0.495,20.5,,0.284,1205,707,1605,0.44,175,513,0.341,456,631,0.723,331,904,374,298,70,492,632
39,UC-Irvine,28,11,17,0.393,-3.33,-0.1,6,12,7,5,1,11,1782,1852,,,0.439,0.304,0.548,51.8,62.5,,4.7,0.512,21.6,,0.301,1135,611,1345,0.454,155,409,0.379,405,591,0.685,286,924,382,158,70,449,542
40,UC-Riverside,28,11,17,0.393,-3.62,-0.21,7,11,8,4,2,12,1932,1973,,,0.353,0.37,0.538,47.2,51,,5.7,0.502,17.8,,0.252,1145,681,1537,0.443,182,569,0.32,388,542,0.716,271,868,347,179,86,389,540
41,UC-Santa Barbara,28,16,12,0.571,2.4,-0.63,10,8,10,2,5,6,1847,1735,,,0.396,0.293,0.535,52.9,59.1,,4.1,0.504,19.3,,0.262,,651,1453,0.448,164,426,0.385,381,576,0.661,322,972,385,191,58,414,526
42,University of California,28,13,15,0.464,6.29,6.65,9,9,11,4,2,9,1873,1883,,,0.409,0.266,0.508,51.5,57.2,,5.6,0.478,17.6,,0.256,1125,675,1544,0.437,127,410,0.31,396,631,0.628,346,984,386,173,84,394,540
43,Campbell,27,3,24,0.111,-21.16,-4.49,3,17,3,9,0,15,1858,2308,,,0.303,0.303,0.472,47.6,53.9,,2.3,0.44,18.9,,0.2,1080,679,1722,0.394,156,521,0.299,344,521,0.66,368,1001,366,209,38,458,592
44,Canisius,30,10,20,0.333,-6.2,-2.75,5,13,3,9,6,9,2064,2169,,,0.3,0.311,0.516,49.3,60,,5,0.495,18.2,,0.189,1210,763,1750,0.436,207,544,0.381,331,525,0.63,362,1114,458,177,90,446,572
45,Centenary (LA),28,16,12,0.571,-2.43,-2.39,10,6,13,0,3,10,1966,1905,,,0.433,0.282,0.565,49.9,51.6,,6,0.525,19.4,,0.311,,684,1444,0.474,149,407,0.366,449,625,0.718,,852,353,247,85,420,616
46,Central Connecticut State,28,14,14,0.5,-6.69,-7.98,9,9,5,7,6,7,1979,1943,,,0.346,0.277,0.537,52.8,55.5,,3.5,0.515,18.6,,0.222,1140,732,1582,0.463,164,438,0.374,351,548,0.641,368,976,406,205,55,422,447
47,Central Florida NCAA,31,25,6,0.806,1.86,-5.87,17,3,12,1,11,3,2181,1916,,,0.294,0.38,0.552,53.3,65.7,,8.6,0.524,19.3,,0.211,,792,1732,0.457,232,658,0.353,365,510,0.716,382,1129,520,279,141,473,574
48,Central Michigan,30,6,24,0.2,-9.38,1.52,2,16,5,8,1,12,2116,2411,,,0.374,0.362,0.533,45.9,59.6,,3.4,0.501,21.1,,0.254,,735,1686,0.436,218,611,0.357,428,631,0.678,303,962,438,186,59,531,672
49,Charleston Southern,28,6,22,0.214,-15.23,-6.96,3,13,5,6,1,13,1660,1841,,,0.28,0.307,0.494,47.9,59.3,,7.1,0.47,20.6,,0.178,,627,1484,0.423,142,455,0.312,264,416,0.635,291,898,372,205,103,435,564
50,Charlotte NCAA,30,21,9,0.7,12.24,4.7,12,4,10,3,10,4,2374,2148,,,0.442,0.378,0.543,53,59.6,,5,0.514,17.3,,0.287,1225,812,1805,0.45,232,682,0.34,518,798,0.649,441,1220,484,264,90,458,570
51,Chattanooga,30,19,11,0.633,-1.39,-2.98,10,6,10,4,7,6,2463,2260,,,0.396,0.351,0.592,53.5,62.1,,4.1,0.558,18.7,,0.291,,861,1751,0.492,231,615,0.376,510,694,0.735,369,1067,535,250,72,480,515
52,Chicago State,32,12,20,0.375,-6.08,0.14,9,7,8,3,3,14,2107,2269,,,0.39,0.231,0.516,47.1,48.9,,5.7,0.476,17.7,,0.273,,746,1721,0.433,145,398,0.364,470,671,0.7,372,997,365,227,95,440,701
53,Cincinnati NCAA,32,25,7,0.781,18.75,6.28,12,4,18,1,6,5,2455,2056,,,0.382,0.323,0.549,52.9,59.6,,9.8,0.521,14.9,,0.256,1285,867,1893,0.458,237,612,0.387,484,723,0.669,420,1197,517,241,168,393,620
54,Citadel,28,6,22,0.214,-19.9,-3.36,2,14,5,11,1,10,1640,2003,,,0.266,0.39,0.462,47.1,51.9,,6.1,0.431,21.1,,0.18,,586,1575,0.372,185,614,0.301,283,419,0.675,334,951,304,213,93,475,583
55,Clemson,28,10,18,0.357,5.87,11.12,3,13,10,6,0,11,1839,1986,,,0.429,0.278,0.508,52.8,55.3,,7.6,0.476,22.9,,0.271,1130,649,1504,0.432,134,418,0.321,407,645,0.631,398,1050,359,191,125,537,523
56,Cleveland State,29,4,25,0.138,-10.32,0.46,0,16,2,11,2,12,1871,2131,,,0.399,0.321,0.493,49.6,51.3,,6.9,0.458,22,,0.258,1160,651,1594,0.408,158,512,0.309,411,636,0.646,375,1040,334,199,117,534,606
57,Coastal Carolina,29,14,15,0.483,-7.13,-6.79,8,8,9,5,5,9,2061,1997,,,0.321,0.306,0.53,52.6,57,,3.5,0.498,19.4,,0.227,,742,1686,0.44,194,516,0.376,383,541,0.708,366,1090,423,223,58,469,564
58,Colgate,29,15,14,0.517,-10.81,-7.59,6,8,9,4,5,9,1968,1987,,,0.34,0.331,0.522,50,55.5,,3.2,0.487,17.3,,0.237,,696,1624,0.429,191,537,0.356,385,552,0.697,323,987,386,200,51,395,520
59,College of Charleston,29,20,9,0.69,1.14,-3.97,11,5,11,1,7,7,2134,1966,,,0.349,0.386,0.547,49,56,,7.7,0.514,18.2,,0.248,,739,1673,0.442,241,646,0.373,415,584,0.711,305,1045,414,228,132,434,544
60,Colorado State,29,13,16,0.448,1.98,4.87,4,10,8,4,3,10,2036,2086,,,0.487,0.265,0.55,50.7,57.2,,8.6,0.504,21.1,,0.347,1180,690,1503,0.459,135,399,0.338,521,732,0.712,300,1015,395,172,140,494,689
61,Colorado,29,18,11,0.621,9.68,7.18,10,6,12,3,6,7,2151,2051,,,0.44,0.309,0.544,52.2,53.2,,9.9,0.521,17.6,,0.273,,758,1635,0.464,188,505,0.372,447,720,0.621,363,1122,403,172,174,423,519
62,Columbia,27,10,17,0.37,-9.53,-5.3,6,8,5,6,4,10,1824,1902,,,0.337,0.381,0.541,50.3,67,,2.7,0.508,23,,0.239,,633,1453,0.436,211,553,0.382,347,489,0.71,279,894,424,201,37,504,629
63,Connecticut NCAA,39,33,6,0.846,22.64,7.77,12,4,17,1,6,4,3073,2493,,,0.345,0.258,0.549,56.1,59,,12.6,0.532,16,,0.215,1565,1154,2403,0.48,249,619,0.402,516,828,0.623,586,1742,681,233,315,532,624
64,Coppin State,32,18,14,0.563,-8.03,-8.68,14,4,9,1,6,10,1969,1948,,,0.379,0.349,0.507,51.4,52.7,,6.5,0.472,19.8,,0.253,,672,1645,0.409,208,574,0.362,417,623,0.669,350,1103,354,203,105,478,569
65,Cornell,27,11,16,0.407,-6.19,-5.69,6,8,5,7,5,9,1904,1885,,,0.385,0.344,0.518,51.5,52,,5.7,0.481,17.9,,0.264,,659,1553,0.424,176,535,0.329,410,598,0.686,348,1015,343,236,88,401,499
66,Creighton,29,20,9,0.69,8.51,1.89,12,6,14,2,6,6,1984,1792,,,0.399,0.298,0.546,51.6,57.1,,7.3,0.51,17.7,,0.278,1175,692,1528,0.453,175,455,0.385,425,609,0.698,303,991,395,195,113,392,508
67,Dartmouth,28,3,25,0.107,-18.29,-6.17,1,13,2,10,1,13,1594,1876,,,0.295,0.387,0.507,44.1,53.8,,6.9,0.473,20.2,,0.211,1125,561,1378,0.407,181,533,0.34,291,407,0.715,170,805,302,151,103,397,485
68,Davidson,29,17,12,0.586,-1.76,-0.99,11,5,13,1,3,10,2119,2054,,,0.36,0.379,0.545,53.6,59.2,,2.1,0.509,20.6,,0.259,1160,732,1659,0.441,226,629,0.359,429,598,0.717,361,1115,433,169,35,503,578
69,Dayton NCAA,33,24,9,0.727,7.11,3.57,12,4,15,2,6,5,2244,2127,,,0.411,0.369,0.538,55,62.7,,5,0.506,18.3,,0.273,1335,780,1746,0.447,207,644,0.321,477,717,0.665,409,1266,489,150,94,467,577
70,Delaware State,28,13,15,0.464,-8.44,-7.97,11,7,7,3,5,11,1721,1734,,,0.474,0.351,0.545,48.4,51.7,,5.2,0.503,21.3,,0.328,1135,574,1289,0.445,150,453,0.331,423,611,0.692,265,810,297,189,73,427,492
71,Delaware,28,16,12,0.571,-0.66,-1.95,10,8,10,3,6,8,1987,1951,,,0.386,0.28,0.52,50.7,52.4,,7,0.482,19.9,,0.267,1150,695,1615,0.43,166,452,0.367,431,624,0.691,338,1054,364,237,111,474,624
72,Denver,27,14,13,0.519,-2.37,-1.67,6,9,9,4,5,9,1877,1879,,,0.364,0.324,0.527,49.9,58.4,,6.1,0.493,17.2,,0.25,1100,656,1518,0.432,185,492,0.376,380,553,0.687,309,960,383,185,94,371,508
73,DePaul NCAA,32,22,10,0.688,9.06,6.38,12,4,11,4,7,5,2257,2171,,,0.382,0.256,0.544,53.1,53.8,,4.1,0.51,16.9,,0.267,1300,813,1755,0.463,163,450,0.362,468,671,0.697,382,1159,437,176,74,422,562
74,Detroit Mercy,30,19,11,0.633,5.74,0.37,10,6,12,3,6,7,1948,1787,,,0.323,0.316,0.543,52.8,59,,5.8,0.514,18.4,,0.224,1210,714,1555,0.459,172,492,0.35,348,502,0.693,331,951,421,213,83,405,564
75,Drake,28,12,16,0.429,-0.07,2.15,7,11,7,6,4,9,1956,2001,,,0.438,0.348,0.505,47.8,51.6,,3.8,0.461,18.9,,0.299,,651,1602,0.406,175,558,0.314,479,702,0.682,361,933,336,321,57,451,519
76,Drexel,29,18,11,0.621,3.54,-1.22,13,5,10,2,7,6,2113,1975,,,0.364,0.336,0.552,48.4,62.1,,6.7,0.524,16.4,,0.245,1170,750,1633,0.459,213,549,0.388,400,594,0.673,277,993,466,228,110,375,566
77,Duke NCAA,37,31,6,0.838,25.67,10.86,13,3,14,1,8,2,2954,2406,,,0.412,0.334,0.572,51.6,52.7,,11.1,0.532,16.5,,0.303,1490,1018,2161,0.471,263,722,0.364,655,890,0.736,474,1351,536,340,240,511,699
78,Duquesne,29,12,17,0.414,1.16,2.23,6,10,8,8,3,9,2040,2071,,,0.375,0.321,0.54,49.1,61,,5.9,0.508,18.4,,0.255,1175,728,1604,0.454,175,515,0.34,409,602,0.679,310,1010,444,173,99,427,565
79,East Carolina,27,13,14,0.481,5.16,2.16,5,11,10,5,2,8,1905,1786,,,0.439,0.262,0.517,53.5,48.6,,8.2,0.481,18,,0.287,1085,667,1525,0.437,133,400,0.333,438,670,0.654,370,1073,324,183,125,404,535
80,East Tennessee State NCAA,33,27,6,0.818,4.19,-3.15,15,1,12,0,11,3,2618,2291,,,0.37,0.282,0.541,50,53.4,,9.3,0.508,17.5,,0.255,1325,946,2059,0.459,201,580,0.347,525,762,0.689,411,1269,505,382,192,514,557
81,Eastern Illinois,27,6,21,0.222,-11.05,-2.64,4,12,5,8,1,13,1850,2020,,,0.301,0.274,0.518,50.8,57.3,,4.3,0.488,19.6,,0.208,1085,693,1562,0.444,139,428,0.325,325,470,0.691,317,940,397,192,64,436,588
